image_id,blur,brightness,contrast,particle_density,edge_density
119_jpg.rf.e35f1d7f9e075d0d21511036b11cda56_noise50,11256.61492502473,35.30202327912123,36.30534956839386,5242.0,0.3620865872173214
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_blur5,17.54335107622855,21.765161362877112,29.61378675451645,890.0,0.02362311506263003
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_blur9,5.123510314930094,21.75989561110174,28.872895547640503,263.0,0.015992405674575216
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_bright0.5,47.03526142579746,10.293211744743344,15.301169827080313,673.0,0.02379180434689132
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_bright1.5,360.2065654505433,31.99056993824649,43.64791441243622,2846.0,0.052846052836129934
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_combo0,823.0927774734507,9.849959150732145,17.01145017035926,4079.0,0.029705852195110658
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_combo1,183.57233095021007,21.768125002067272,30.584184708721224,1935.0,0.037313408151992355
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_gamma0.5,143.67673509974503,5.223202384141884,18.58012600753033,275.0,0.023262583062934335
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_gamma2.0,317.07146352265346,64.39285088198035,36.49653148554794,3580.0,0.09785632303667173
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_noise15,1586.7978633033665,23.32420095855205,30.805120352970405,3695.0,0.07849013167687072
121_jpg.rf.2ffbea3e855456e2b977197e05d10943_noise50,11185.690230123715,34.48444254806817,34.95933438199577,5225.0,0.3612861400253365
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_blur5,12.012700790881677,23.566418924953116,31.938720605594334,935.0,0.020384942331418215
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_blur9,4.739560282171649,23.561596396003058,31.294195796000096,297.0,0.014808273051721457
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_bright0.5,19.92470300007705,11.281565568863266,16.29247918912978,583.0,0.01884358534189349
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_bright1.5,151.1912049915974,34.46288339601298,45.03331233889394,2773.0,0.04058796484647621
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_combo0,19.92470300007705,11.281565568863266,16.29247918912978,583.0,0.01884358534189349
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_combo1,2.280391348625727,11.284608591246018,15.650922963199331,129.0,0.0028776407315161197
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_gamma0.5,57.84116951249957,6.019812721818139,22.229732939532294,208.0,0.01961095620363112
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_gamma2.0,139.89097070525506,67.99091062444803,36.383176673991116,3451.0,0.05646791099821057
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_noise15,1532.0269445704753,24.81924447046449,32.889672952348285,3543.0,0.07936665442842447
123_jpg.rf.ad9bf1104c3cf812645aed431a1a027a_noise50,11228.091179959105,35.87166053100741,36.6803595133239,5174.0,0.36018139059507626
124_jpg.rf.e0ef75ee5b996f8e83cec07891450864_blur5,17.60096992518761,23.472478839417725,31.931887730337106,1111.0,0.025693693336111746
